runtime_n,compile_time_n,size_n
0.8704555797578061,1.8193198818327572,0.9946430536892993
0.8757781025646442,2.4377469547003408,0.9940976925738475
0.8894785200647078,1.7048546411568077,0.9951824660857491
0.8901415191009662,1.5561995033746125,0.9959637109663035
0.8914609592376359,2.212061023682772,0.9945161312323648
0.8996026091725035,1.332365291425992,0.9970063363432154
0.9001106784844681,1.5980988740896171,0.9959383747904568
0.9017513071318543,1.6097597503341803,0.995582469151947
0.9029173184758509,1.6927323832510683,0.9952078511270362
0.9050956307797036,1.5718432761546306,0.9955825287887814
0.9056192932478382,1.546382450793805,0.9966247642361538
0.905958768849189,1.7828980227255555,0.9949983785276271
0.9070122005592818,1.5288716957279602,0.9966247642361538
0.908376392849185,1.488167396780604,0.9966247642361538
0.9087851319512131,1.2206324855331745,0.9976425662292344
0.9124685345277458,1.418116758345114,0.9962686133115097
0.9168121303934629,1.247402980053967,0.9958361060461832
0.9189195443060477,1.2345576898750192,0.9976168728178105
0.9192038291641423,1.5627784294281668,0.991236920701727
0.9217668045612021,1.395370507209543,0.9918314580352049
0.9288527728398781,1.2949607046500644,0.9916029029989963
0.9288856155578207,1.1039386335822872,0.998470199908806
0.930570602271167,1.2343386256225206,0.995847855887966
0.9348080073427725,1.2315757938647516,0.9969552303538542
0.9355289493113939,1.1921788425670605,0.9979989626090607
0.935936182792338,1.1575892679374473,0.9979989626090607
0.9400728819136065,1.109973299287523,0.9964461375017174
0.9464623657220675,1.0150655317268655,0.9974508132454297
0.9524568234607427,1.1448786618649915,0.9959495339710903
0.956151507130561,1.2076561152831549,0.9945549762327185
0.9606692922368292,1.1008882465841587,0.9965987507996446
0.9625828303967398,1.1004566483811096,0.9935284856204215
0.9685466781095533,1.066961184558247,0.9971201508933457
0.9726257070408331,1.0446900731729556,0.9942132141978023
0.9728000671870611,1.0064267169944114,0.9993112859821192
0.9748557958400026,1.0059570530257682,0.9996554676397198
0.9764867702255521,0.9947539441718265,0.9942132141978023
0.9782172588939516,0.9667442003731995,0.9993112859821192
0.9966058978931709,0.9455199147364726,0.9984950323312966
1.0067218256568629,0.9270780700073491,1.0000000000000002
