t,disabled_mir,disabled_llvm,runtime_n,compile_time_n,size_n,hv
1,,auto-upgrade-debug-info;cgdata-for-merging;ifcvt-simple;ifcvt-simple-false;ifcvt-triangle-rev;machine-dce;machine-licm,0.9802981123301413,1.2478733790114236,0.999463913218958,0.0
2,EarlyOtherwiseBranch;ImpossiblePredicates,cgdata-for-merging;cgp-delete-phis;early-taildup;ifcvt-simple-false;lsr;ondemand-mds-loading;postra-machine-licm;ra-fsprofile-loader;replace-with-vec-lib,0.9541983756797071,1.1512836688610892,0.997399936524846,0.0
3,Inline;SingleUseConsts,auto-upgrade-debug-info;branch-fold;cfi-fixup;dfa-sched;loop-idiom-vectorize-bytecmp;machine-cse;thinlto-funcattrs;whole-program-visibility,1.0953778632151958,1.2215001879201577,1.004799179211994,0.0
4,,adv-copy-opt;advanced-peeling;bitcode-version-upgrade;cgp-branch-opts;ifcvt-forked-diamond;mergeicmps;partial-libcall-inlining;post-ra;postra-machine-sink;strictnode-mutation,1.0280605686281274,1.0253275342945487,0.9997321163451142,0.0
5,DataflowConstProp;InstSimplify-before-inline,cgp-delete-phis;cgp-store-extract;ifcvt-triangle;layout-fsprofile-loader;loop-level-heuristics;partial-libcall-inlining;peephole;phi-elim-edge-splitting;replace-with-vec-lib;tail-duplicate;vector-combine,1.0401297827351799,1.1618421867527413,1.0023693934698097,0.0
6,,branch-fold;cgp-gc-opts;ifcvt-triangle-false;interleaved-load-combine;post-ra;preheader-prot;preinline;whole-program-visibility,0.9918774242363629,1.004209867815478,1.0009437685588978,0.0
7,DeadStoreElimination-final;UnreachablePropagation,adv-copy-opt;cleanups;ra-fsprofile-loader;select-optimize;thinlto-funcattrs;type-promotion,0.9816885430097084,1.20565256288121,0.9987377529063829,0.0
8,DataflowConstProp,cfi-fixup;ifcvt-triangle-rev;machine-sink;select-optimize,0.959462308381284,1.0581368625758867,0.9989544209572172,0.0
9,,bitcode-version-upgrade;branch-fold;cfi-fixup;cgp;cgp-branch-opts;icp;lsr;machine-dce;machine-sink;peephole;postra-machine-sink;sample-loader-inlining;tail-calls;tail-duplicate,1.0169031831824296,1.5282617262533376,1.0035959836670498,0.0
10,EarlyOtherwiseBranch;Inline,2addr-hack;cgp-select2branch;expand-reductions;global-outlining;icp;ifcvt-simple;last-run-tracking;phi-elim-edge-splitting;preheader-prot;tail-duplicate,1.212281859182418,1.5483405302513389,1.00362143864603,0.0
11,,adv-copy-opt;cgp-delete-phis;constant-hoisting;ondemand-mds-loading;postra-machine-licm;postra-machine-sink;strictnode-mutation,0.9694039946689509,0.9516061777301703,1.0002806099657866,0.0
12,DeadStoreElimination-initial;Inline;ScalarReplacementOfAggregates;SingleUseConsts,branch-fold;loop-idiom-vectorize-all;promote-alloca-to-vector;type-promotion;vp;whole-program-visibility,1.1683026134634165,1.6628141162051575,1.0028787847284983,0.0
13,ImpossiblePredicates;JumpThreading,bitcode-version-upgrade;branch-fold;cgdata-for-merging;complex-addr-modes;i2p-p2i-opt;loop-level-heuristics;partial-libcall-inlining;preheader-prot;ra-fsprofile-loader;tail-duplicate,1.3225099425847837,1.224157924173002,1.0012368631338568,0.0
14,EnumSizeOpt;InstSimplify-after-simplifycfg,adv-copy-opt;advanced-peeling;auto-upgrade-debug-info;complex-addr-modes;ifcvt-forked-diamond;ifcvt-simple;ifcvt-triangle;nounwind-inference;type-promotion;vector-combine;vp,1.0504262946173273,1.5782153770721314,0.9989160190318557,0.0
15,,bitcode-version-upgrade;cgp-delete-phis;copyprop;global-outlining;icp;ifcvt-simple-false;layout-fsprofile-loader;sample-loader-inlining;separate-const-offset-from-gep,1.0088608074543417,1.7462452425441088,1.0002550792658824,0.0
16,DeadStoreElimination-initial;MatchBranchSimplification;ReferencePropagation,adv-copy-opt;binop-extract-shuffle;cgp-ext-ld-promotion;cgp-store-extract;dfa-sched;early-ifcvt;ifcvt-diamond;ifcvt-simple;separate-const-offset-from-gep;whole-program-visibility,1.152359125378635,1.2005805111333032,0.9976677683919618,0.0
17,GVN;InstSimplify-after-simplifycfg;ScalarReplacementOfAggregates,cfi-fixup;cgdata-for-merging;chr;complex-addr-modes;constant-hoisting;early-ifcvt;expand-reductions;icp;ifcvt-triangle-rev;layout-fsprofile-loader;mr-partial-inlining;partial-inlining;thinlto-funcattrs,1.1005241528311653,1.9198795496754626,0.9988397465604083,0.0
