t,disabled_mir,disabled_llvm,runtime_n,compile_time_n,size_n,hv
1,GVN;InstSimplify-after-simplifycfg;InstSimplify-before-inline,adv-copy-opt;cfi-fixup;chr;dfa-sched;expand-reductions;ifcvt-forked-diamond;machine-licm;nounwind-inference;promote-alloca-to-vector;tail-calls;tail-duplicate;type-promotion,1.2369041065346893,1.5787551647180493,0.9977440660888204,0.0
2,ForceInline;JumpThreading,bitcode-version-upgrade;cgp-gc-opts;cgp-select2branch;complex-addr-modes;constant-hoisting;early-ifcvt;ifcvt-forked-diamond;ifcvt-triangle-rev;mr-partial-inlining;nounwind-inference;partial-inlining;postra-machine-sink,1.297256089427092,1.1615254502789583,1.0006883590946996,0.0
3,DestinationPropagation;SingleUseConsts,bitcode-version-upgrade;block-placement;ifcvt-simple;licm-promotion;machine-licm;nounwind-inference;separate-const-offset-from-gep;strictnode-mutation;whole-program-visibility,0.9912505991172827,1.0578459537907627,0.9909314472438078,0.0
4,DeadStoreElimination-final,cgp-ext-ld-promotion;cgp-gc-opts;early-taildup;expand-reductions;ifcvt-triangle-false;ifcvt-triangle-rev;licm-promotion;nofree-inference;partial-libcall-inlining;preheader-prot;tail-calls;thinlto-funcattrs,1.0104972815451303,1.3263577209197657,0.9975771612976657,0.0
5,ForceInline;GVN;InstSimplify-after-simplifycfg,adv-copy-opt;auto-upgrade-debug-info;layout-fsprofile-loader;machine-cse;ssc;strictnode-mutation;type-promotion,1.1547671425137278,1.608770482517736,0.9994763601959771,0.0
6,DataflowConstProp;MatchBranchSimplification,cleanups;lsr;machine-dce;ondemand-mds-loading;preinline;sample-loader-inlining,0.9661277137224699,1.3105642017442647,0.9976161944267554,0.0
7,DestinationPropagation;UnreachableEnumBranching,cgdata-for-merging;cgp;early-ifcvt;ifcvt-diamond;layout-fsprofile-loader;lsr;nofree-inference,1.0906225043219249,1.0086775727283934,0.9981249947989124,0.0
8,ScalarReplacementOfAggregates,cfi-fixup;copyprop;expand-reductions;icp;loop-level-heuristics;replace-with-vec-lib;vp,0.9284588699200637,1.8665760550710482,0.9999233721105667,0.0
9,CopyProp;EarlyOtherwiseBranch,auto-upgrade-debug-info;cgp-gc-opts;copyprop;dfa-sched;expand-reductions;ifcvt-diamond;machine-cse;memop-opt;peephole,0.9818235592224691,1.5972293885778124,1.0029703440566902,0.0
10,DataflowConstProp;EarlyOtherwiseBranch,early-ifcvt;ifcvt-triangle;licm-promotion;partial-libcall-inlining;strictnode-mutation;tail-calls,0.9634104071908307,1.0829784195828882,0.9964705944078182,0.0
