mir_pass,llvm_pass,y00_mean,y10_mean,y01_mean,y11_mean,delta,ci_low,ci_high,p_value,p_adj,significant
DeadStoreElimination-final,postra-machine-licm,16.825856360260342,16.656398601455674,16.712305746529797,16.70973533730813,-0.0099685141141008,-0.0194341922643009,-0.0013441414762015,0.026,0.051688622754491,False
EarlyOtherwiseBranch,spill-fusing,16.825856360260342,16.548679491830026,16.764966149883264,16.3242231468969,0.0100308108125295,0.0016930917883079,0.0185316647319203,0.026,0.051688622754491,False
ForceInline,branch-fold,16.825856360260342,16.473115587258224,16.747961318313443,16.52098948230094,-0.007542202406924,-0.0142187405422863,-0.000662824310677,0.026,0.051688622754491,False
InstSimplify-before-inline,ifcvt-triangle-false,16.825856360260342,16.74468997878921,16.88046362682549,17.74558879666881,-0.0548155922034845,-0.1293698675022254,-0.0029981793362672,0.026,0.051688622754491,False
ForceInline,cgp-branch-opts,16.825856360260342,16.473115587258224,16.8156767694673,16.609667511977186,-0.0088603923497982,-0.0162403866765856,-0.0008326513357931,0.026,0.051688622754491,False
JumpThreading,dfa-sched,16.825856360260342,17.46287024300571,16.909113027955073,17.965444917661177,-0.0234373228281583,-0.0441923775477846,-0.0028543493063811,0.026,0.051688622754491,False
DeadStoreElimination-final,non-allocatable-phys-copy-opt,16.825856360260342,16.656398601455674,17.031386099735364,16.641178228356623,0.0130553138001072,0.0018343046971146,0.0227339160415532,0.026,0.051688622754491,False
SingleUseConsts,post-ra,16.825856360260342,16.653315875080416,16.710028722541836,16.67964293779434,-0.0084873526696602,-0.0164195037017323,-0.0007870316485259,0.028,0.0549408983451536,False
CopyProp,cleanups,16.825856360260342,16.470154970052338,16.769126659171473,16.61232716359273,-0.0119723420195563,-0.0248282475860667,-0.0012617470702844,0.028,0.0549408983451536,False
UnreachableEnumBranching,constant-hoisting,16.825856360260342,16.534113103264946,16.700652862448315,16.77276147739103,-0.0217994826290377,-0.0417222936795086,-0.0027268113499484,0.028,0.0549408983451536,False
SingleUseConsts,gep-const-evaluation,16.825856360260342,16.653315875080416,16.957741502027055,16.59759804711376,0.0111590423417906,0.0010758865983692,0.0234483362520813,0.028,0.0549408983451536,False
EarlyOtherwiseBranch,lftr,16.825856360260342,16.548679491830026,16.91261317632886,16.50326508646343,0.0078909772980533,0.0011295214594961,0.0138494642879547,0.028,0.0549408983451536,False
InstSimplify-before-inline,advanced-peeling,16.825856360260342,16.74468997878921,16.838844310235956,16.91086669791472,-0.0091036168690141,-0.0178096558420784,-0.0005932040158007,0.028,0.0549408983451536,False
UnreachableEnumBranching,preheader-prot,16.825856360260342,16.534113103264946,16.554654810904616,16.524534070226547,-0.0156699350232725,-0.0301812456962673,-0.0026755815319437,0.028,0.0549408983451536,False
ScalarReplacementOfAggregates,lsr,16.825856360260342,16.6181370486561,16.776466918480264,16.39479806623645,0.0105909521984979,0.0011876410259915,0.0189276413875594,0.028,0.0549408983451536,False
EnumSizeOpt,machine-cse,16.825856360260342,16.58750424876174,16.995816116444697,16.571707354280083,0.0110032214372814,0.0011899610485174,0.0205966118499956,0.028,0.0549408983451536,False
DestinationPropagation,auto-upgrade-debug-info,16.825856360260342,16.79080112957127,16.89008588513211,16.456823484937953,0.0239010353725084,0.0030647064296656,0.0472730987439432,0.028,0.0549408983451536,False
ForceInline,cgp,16.825856360260342,16.473115587258224,17.893736575861496,17.70022968741976,-0.0103139551445394,-0.0195251618556431,-0.0015623058773983,0.028,0.0549408983451536,False
ForceInline,ifcvt-diamond,16.825856360260342,16.473115587258224,16.81476128866355,16.666601926115714,-0.0123367621695549,-0.0228210108292379,-0.0011280157098288,0.03,0.0584507042253521,False
DestinationPropagation,expand-reductions,16.825856360260342,16.79080112957127,16.74097954399558,16.421196673163372,0.0172010104720232,0.000535107215913,0.0445935730922551,0.03,0.0584507042253521,False
SingleUseConsts,chr,16.825856360260342,16.653315875080416,16.73584163433196,16.733975437176237,-0.0101959088354766,-0.0194815149594719,-0.0010584056274423,0.03,0.0584507042253521,False
DestinationPropagation,partial-libcall-inlining,16.825856360260342,16.79080112957127,17.40472843926608,16.52060711816694,0.0500478130918904,0.0025085820099926,0.1072108439020144,0.03,0.0584507042253521,False
ImpossiblePredicates,advanced-peeling,16.825856360260342,16.668204555888547,16.838844310235956,16.46274612442554,0.0131745747699194,0.0016209095262151,0.0232445551165054,0.03,0.0584507042253521,False
JumpThreading,ssc,16.825856360260342,17.46287024300571,16.699448581870616,18.052948396799536,-0.0407731634791592,-0.0803082565065762,-0.0035376106649092,0.03,0.0584507042253521,False
JumpThreading,memop-opt,16.825856360260342,17.46287024300571,17.01465863210183,18.30216023933005,-0.0357836995407083,-0.0730656524211424,-0.0018903731030118,0.032,0.0621286549707602,False
GVN,cgp-select2branch,16.825856360260342,17.401795925536543,17.643734404971987,17.177037457714615,0.0604639114788509,0.0009240763364256,0.1671977636656271,0.032,0.0621286549707602,False
SingleUseConsts,early-taildup,16.825856360260342,16.653315875080416,16.716516529934193,16.741445290356506,-0.0117975784958308,-0.0220362673516435,-0.0012344792016535,0.032,0.0621286549707602,False
GVN,2addr-hack,16.825856360260342,17.401795925536543,16.833082594859025,17.185504462484637,0.01293653014827,0.0009666439786469,0.0253982015841159,0.034,0.0650980392156862,False
InstSimplify-before-inline,binop-extract-shuffle,16.825856360260342,16.74468997878921,16.855955940313812,17.42988406609501,-0.0383177259987972,-0.0971058431194974,-0.000728917421686,0.034,0.0650980392156862,False
ImpossiblePredicates,loop-idiom-vectorize-all,16.825856360260342,16.668204555888547,16.988326866835095,16.614329216349145,0.0128471380269989,0.000854775100558,0.0226373276671971,0.034,0.0650980392156862,False
GVN,whole-program-visibility,16.825856360260342,17.401795925536543,16.73806569420246,17.094812419210147,0.0125671009571757,0.0007313819093758,0.0261278042593235,0.034,0.0650980392156862,False
CopyProp,phi-elim-edge-splitting,16.825856360260342,16.470154970052338,16.941082754956838,16.8384026881208,-0.0152873667690891,-0.0300303332977885,-0.0012743023653395,0.034,0.0650980392156862,False
Inline,partial-inlining,16.825856360260342,17.06751059022546,16.836338526857535,17.476078995207793,-0.0230335547812696,-0.0498131970502688,-0.0022520855395844,0.034,0.0650980392156862,False
EnumSizeOpt,cleanups,16.825856360260342,16.58750424876174,16.769126659171473,16.69291771948248,-0.0097121604263699,-0.0198137943255922,-0.0004404978518013,0.034,0.0650980392156862,False
JumpThreading,auto-upgrade-debug-info,16.825856360260342,17.46287024300571,16.89008588513211,18.429080399036856,-0.0500429034858598,-0.1039715403782772,-0.0028345597338683,0.034,0.0650980392156862,False
ScalarReplacementOfAggregates,chr,16.825856360260342,16.6181370486561,16.73584163433196,16.823427800135974,-0.0176418817413255,-0.033552027980755,-0.0019435478149014,0.034,0.0650980392156862,False
