mir_pass,llvm_pass,y00_mean,y10_mean,y01_mean,y11_mean,delta,interaction_ratio,interaction_pct,mir_drop_pct,llvm_drop_pct,joint_drop_pct,ci_low,ci_high,p_value,n_y00,n_y10,n_y01,n_y11,abs_delta,interaction_rank,effect_level,p_adj,significant,crosses_zero,interaction_type
UnreachableEnumBranching,cgp-select2branch,5.954432468107454,5.801914372995724,5.801874835788083,6.07090681742906,-0.071274841799104,0.9312059226425312,-6.87940773574689,-2.561421192172919,-2.562085188411911,1.9560948914183476,-0.1029400238782474,-0.0406949783814817,0.000999500249875,30,10,10,10,0.071274841799104,258,moderate,0.002733394423052,True,False,negative_interaction
SingleUseConsts,cgp-gc-opts,5.954432468107454,5.786295571921488,5.618707731149291,5.850825995134061,-0.0691247562472157,0.9332102490070718,-6.678975099292817,-2.823726645427993,-5.63823233794889,-1.7399890506495708,-0.0924081054431671,-0.044682037037921,0.000999500249875,30,10,10,10,0.0691247562472157,270,moderate,0.002733394423052,True,False,negative_interaction
SingleUseConsts,i2p-p2i-opt,5.954432468107454,5.786295571921488,5.563432609214221,5.791937087357097,-0.0688951051222173,0.9334245864010862,-6.657541359891384,-2.823726645427993,-6.566534442828398,-2.728981840346656,-0.0930984624033444,-0.0455806152996578,0.000999500249875,30,10,10,10,0.0688951051222173,271,moderate,0.002733394423052,True,False,negative_interaction
SingleUseConsts,partial-libcall-inlining,5.954432468107454,5.786295571921488,5.59518483500007,5.779992495395713,-0.0611396129542429,0.9406918978328158,-5.9308102167184185,-2.823726645427993,-6.033280837956445,-2.929581847574214,-0.0872755517411269,-0.0339960044531588,0.000999500249875,30,10,10,10,0.0611396129542429,317,moderate,0.002733394423052,True,False,negative_interaction
SingleUseConsts,spill-fusing,5.954432468107454,5.786295571921488,5.636726781243593,5.8217663447636365,-0.0609437778698058,0.9408761363496512,-5.912386365034883,-2.823726645427993,-5.335616594285442,-2.2280229737156487,-0.086244051613037,-0.0335484460626086,0.000999500249875,30,10,10,10,0.0609437778698058,321,moderate,0.002733394423052,True,False,negative_interaction
UnreachableEnumBranching,ifcvt-triangle-rev,5.954432468107454,5.801914372995724,5.826981665734692,6.028070469395044,-0.0598757967556242,0.9418815110590985,-5.811848894090154,-2.561421192172919,-2.140435768738691,1.2366921899274574,-0.0844665840230138,-0.0342797727969146,0.000999500249875,30,10,10,10,0.0598757967556242,331,moderate,0.002733394423052,True,False,negative_interaction
SingleUseConsts,mr-partial-inlining,5.954432468107454,5.786295571921488,5.635498642660492,5.813213359191166,-0.0596914636108656,0.9420551470429638,-5.7944852957036215,-2.823726645427993,-5.356242213766027,-2.371663624915932,-0.0857472934293651,-0.032004403864973,0.000999500249875,30,10,10,10,0.0596914636108656,332,moderate,0.002733394423052,True,False,negative_interaction
SingleUseConsts,post-ra,5.954432468107454,5.786295571921488,5.635793012525093,5.8000883283323645,-0.057378884660568,0.9442362449545478,-5.576375504545217,-2.823726645427993,-5.351298503913293,-2.5920881730000622,-0.0813450127934377,-0.0319219490680531,0.000999500249875,30,10,10,10,0.057378884660568,352,moderate,0.002733394423052,True,False,negative_interaction
SingleUseConsts,dfa-sched,5.954432468107454,5.786295571921488,5.654784563936128,5.812112094644929,-0.0560856256116344,0.9454581769896884,-5.454182301031151,-2.823726645427993,-5.032350367163796,-2.39015849494989,-0.0835011127355127,-0.0291430460408034,0.000999500249875,30,10,10,10,0.0560856256116344,361,moderate,0.002733394423052,True,False,negative_interaction
SingleUseConsts,partial-inlining,5.954432468107454,5.786295571921488,5.640215831182062,5.794326376793271,-0.055600500785965,0.9459169534959172,-5.408304650408291,-2.823726645427993,-5.277020750648664,-2.6888556075113312,-0.0792108027070617,-0.0304824715159924,0.000999500249875,30,10,10,10,0.055600500785965,367,moderate,0.002733394423052,True,False,negative_interaction
