mir_pass,llvm_pass,y00_mean,y10_mean,y01_mean,y11_mean,delta,interaction_ratio,interaction_pct,mir_drop_pct,llvm_drop_pct,joint_drop_pct,ci_low,ci_high,p_value,n_y00,n_y10,n_y01,n_y11,abs_delta,interaction_rank,effect_level,p_adj,significant,crosses_zero,interaction_type
ImpossiblePredicates,vp,23.17096008492124,23.260542813306614,23.239840885441875,35.63862522663421,-0.4237032331406114,0.6546181220495942,-34.53818779504058,0.386616385583749,0.2972721038238646,53.80728763943814,-0.46897751831999673,-0.36199024726702217,3.999920001599968e-05,10,10,10,10,0.4237032331406114,1,extreme,0.0002614120945927538,True,False,negative_interaction
ImpossiblePredicates,thinlto-funcattrs,23.17096008492124,23.260542813306614,23.19320855887959,35.265439401598755,-0.41518521983640033,0.6602179839124678,-33.978201608753224,0.386616385583749,0.09601878332536895,52.196712058332565,-0.46024963867784424,-0.3603710537436101,3.999920001599968e-05,10,10,10,10,0.41518521983640033,2,extreme,0.0002614120945927538,True,False,negative_interaction
ImpossiblePredicates,ra-fsprofile-loader,23.17096008492124,23.260542813306614,23.58806861687552,35.74090582552155,-0.4116961277170357,0.6625255686240167,-33.74744313759833,0.386616385583749,1.8001348689289598,54.248704820739576,-0.4551065261744452,-0.3636640650344364,3.999920001599968e-05,10,10,10,10,0.4116961277170357,3,extreme,0.0002614120945927538,True,False,negative_interaction
ImpossiblePredicates,i2p-p2i-opt,23.17096008492124,23.260542813306614,23.208381186453625,32.66048108953768,-0.3377936367481822,0.7133424803841117,-28.665751961588825,0.386616385583749,0.16150000429517863,40.95437120359917,-0.3795880058986985,-0.30701800958635767,3.999920001599968e-05,10,10,10,10,0.3377936367481822,4,extreme,0.0002614120945927538,True,False,negative_interaction
ImpossiblePredicates,sample-loader-inlining,23.17096008492124,23.260542813306614,23.265990676607004,31.67984791555672,-0.30482939017380195,0.7372491456110171,-26.275085438898294,0.386616385583749,0.41012798493234026,36.72220658725631,-0.39532065826595736,-0.20003487853116217,3.999920001599968e-05,10,10,10,10,0.30482939017380195,5,extreme,0.0002614120945927538,True,False,negative_interaction
ImpossiblePredicates,whole-program-visibility,23.17096008492124,23.260542813306614,23.477403243873226,30.83416140800178,-0.268726108053603,0.7643525769962217,-23.564742300377826,0.386616385583749,1.3225311244284832,33.07243763311929,-0.3863352686535623,-0.14273644933294394,3.999920001599968e-05,10,10,10,10,0.268726108053603,6,extreme,0.0002614120945927538,True,False,negative_interaction
Inline,licm-promotion,23.17096008492124,23.57974469434647,23.24850630355439,30.70922276004234,-0.260833846452281,0.7704089151557756,-22.95910848442244,1.7642109257753669,0.33466985549559514,32.533234045950074,-0.3083182242479431,-0.2222246672219962,3.999920001599968e-05,10,10,10,10,0.260833846452281,7,extreme,0.0002614120945927538,True,False,negative_interaction
ImpossiblePredicates,spill-fusing,23.17096008492124,23.260542813306614,23.333414491687407,30.30284446440761,-0.257496443780449,0.7729843752107431,-22.701562478925684,0.386616385583749,0.7011121083061456,30.779408161544076,-0.2965364059138785,-0.221041479579802,3.999920001599968e-05,10,10,10,10,0.257496443780449,8,extreme,0.0002614120945927538,True,False,negative_interaction
Inline,preheader-prot,23.17096008492124,23.57974469434647,23.3738806296814,30.396139464134336,-0.24520812880834564,0.7825416518303026,-21.745834816969744,1.7642109257753669,0.8757537193817333,31.18204577079635,-0.2880412658498898,-0.20630327928405232,3.999920001599968e-05,10,10,10,10,0.24520812880834564,9,extreme,0.0002614120945927538,True,False,negative_interaction
Inline,lftr,23.17096008492124,23.57974469434647,23.427954063671443,30.14067524914654,-0.23445737552004786,0.7909999491342999,-20.900005086570005,1.7642109257753669,1.1091209764650278,30.079526867602336,-0.2790726666823716,-0.19158858795583425,3.999920001599968e-05,10,10,10,10,0.23445737552004786,10,extreme,0.0002614120945927538,True,False,negative_interaction
