runtime_n,compile_time_n,size_n
0.8396166796072589,1.6820388602631382,0.9964722887260691
0.8722973026961804,2.7417200218489786,0.9932482415183037
0.8727233052296814,1.7790935400460728,0.9952523841512758
0.8765967630689044,2.5945120701777293,0.9939327769546237
0.8766815866665394,1.6498960479707714,0.9961798667775047
0.8777586020586817,1.6019422949305586,0.9955318920064955
0.8797102072667896,1.6464252559808539,0.9952016526669761
0.8806005766249767,2.5160926019731016,0.9939327769546237
0.8812473345575896,2.3345367302920765,0.9938186221985871
0.8821366189423574,1.9656123837085657,0.9929307143989115
0.8845018270449132,1.5319242893407816,0.9914771280823802
0.9021021358841903,1.5855070521052699,0.990857510200353
0.9034223833026043,1.4258273764768794,0.9976677299210058
0.9040331116112761,1.2725312325443405,0.9972479885839886
0.9080675179294974,1.4547370311538046,0.9968918603852266
0.9100037730111634,1.4489715022631342,0.9965611699149469
0.9113950785334558,1.4275557735537767,0.9965611699149469
0.9162587481022951,1.450977475633801,0.996459489078295
0.9168330128008588,1.4017678330325576,0.9965738887791877
0.9215118900464597,1.1792144568364782,0.9979480170023527
0.9229277680752247,1.465607449670551,0.9962813549016336
0.9238975073841528,1.2802450453564715,0.9931483428453046
0.9304689007331042,1.2658673068542516,0.9963195114943588
0.9335688992405138,1.1396307631537392,0.9913500301610705
0.9567441341159975,1.1358058181712885,0.9986485190945906
0.9663925812337959,1.1339564241013451,0.9986230462912364
0.9679332203830485,1.133728936522164,0.9986230462912364
0.9687237150541423,1.0798976866363137,0.9998211554288137
0.9711366246559106,1.1212025514993826,0.9986230462912364
0.9744688889678402,1.0738114761490904,0.9993112859821192
0.9750751841468922,1.1164667438218028,0.9976932889688132
0.9781393588617819,1.0457607270105231,0.9993750557985887
0.9785587379728636,1.0248805634032627,0.9993112859821192
0.9795278745237245,1.057935904039492,0.9978073548057453
0.9919667186735938,0.9550959724389487,1.0031374749703466
0.9920426585673775,1.021793519636856,1.0000000000000002
0.9922618935468217,0.9988239178583146,0.9990689606795318
0.9942687714929044,0.9414674571474438,1.0000000000000002
1.005524741492017,0.9667462090802099,0.9990306987896489
1.0265917701960527,1.0520485313326342,0.9948984146823616
