runtime_n,compile_time_n,size_n
0.8497642711332533,1.5208812541954404,0.9918567714821792
0.8693731679575631,1.4253687514562359,0.9975661832310051
0.877067448167805,1.5016169733979374,0.996217756035249
0.8908396432541635,1.4398875995528204,0.9972096958836095
0.8908396432541635,1.4398875995528204,0.9972096958836095
0.8908396432541635,1.4398875995528204,0.9972096958836095
0.8911275041063323,1.3684455964807165,0.9983810114536231
0.8951979974601201,1.3118025338919603,0.9960015920026578
0.9012395252654998,1.1535754407467271,0.9964833121160662
0.9030267979844349,1.231599103083865,0.9958986929831137
0.9201132715048487,1.3420263963936114,0.9918185454933646
0.9237117964887012,1.1508608979805965,0.9982661812663339
0.9368082853813264,1.2840597146557235,0.9932241230043729
0.938533987010258,1.301186749707368,0.9923250644368506
0.9449670804163118,1.0738506516626778,1.000279919621138
0.9465969693392332,1.1164218650775302,0.9999103868446965
0.9491799757385917,1.1455569251794984,0.998673991897945
0.9507440502361113,1.1330152777743883,0.9983171086672691
0.9530985091608171,1.146307806576167,0.9979480170023527
0.9535811157665716,1.1088594388911177,0.9999103874952929
0.9546323705651153,1.0639451618005968,0.9993112853319126
0.9585187741375918,1.0554204063575523,0.994187853880121
0.9599129968291853,1.1705771680812331,0.9937054508726519
0.9626403080188524,1.0532096164990694,0.9994387377767271
0.9708362093628435,1.1702877811295012,0.9929075857543959
0.9740877420961174,1.0330113380801969,0.9993112859821192
0.9771519626829378,1.0293035505987616,0.9993112859821192
0.9794206820178725,1.0534834832436344,0.9989541750098841
0.9811074407917912,1.1568661624681098,0.9935918864146226
0.9824484280752676,1.0249214212712752,0.9993240399454125
0.9827558015247186,1.0475841581077479,0.9968010094050705
0.9870920150169984,1.0404395046694024,0.9983808878814819
0.9913795616312449,1.0315431426543,0.9942132141978023
0.9914964765537315,1.0263629353368908,0.9989541750098841
0.9915273043915448,1.030874521393949,0.9974500595356758
0.9924091755477202,0.9873562570743051,1.0002805871924703
0.9971999084507087,1.0144343732379058,0.9983790920755614
1.0,1.0,1.0000000000000002
1.0286821995262516,0.9744444684182798,0.9993240399454125
