t,disabled_mir,disabled_llvm,runtime_n,compile_time_n,size_n,hv
1,,auto-upgrade-debug-info;complex-addr-modes;ifcvt-triangle;ifcvt-triangle-rev;lftr;licm-promotion;loop-level-heuristics;machine-sink;phi-elim-edge-splitting,0.9867769368990058,0.9854418717289958,0.9972713028740916,0.0
2,EnumSizeOpt;ScalarReplacementOfAggregates,auto-upgrade-debug-info;cgdata-for-merging;copyprop;loop-idiom-vectorize-all;loop-level-heuristics;post-ra,0.9572114993948824,1.7512864865477535,0.9991837366565811,0.0
3,InstSimplify-after-simplifycfg;InstSimplify-before-inline;ReferencePropagation,block-placement;cgp-select2branch;icp;machine-sink,1.172940353294117,1.5928556020000124,0.9924135720677062,0.0
4,MatchBranchSimplification,complex-addr-modes;early-ifcvt;nounwind-inference;preinline;vector-combine,1.1205639124456546,1.3168951730771894,0.9997829275675068,0.0
5,UnreachablePropagation,2addr-hack;complex-addr-modes;i2p-p2i-opt;ifcvt-triangle;layout-fsprofile-loader;mr-partial-inlining;ondemand-mds-loading;promote-alloca-to-vector;separate-const-offset-from-gep;type-promotion,1.0263352057643567,1.2007026625900898,0.9996808961864813,0.0
6,,constant-hoisting;ifcvt-simple-false;sample-loader-inlining,0.9940381792211372,1.0286469243326724,1.0001275396329412,0.0
7,,adv-copy-opt;branch-fold;demotion;icp;ifcvt-forked-diamond;lftr;machine-cse;strictnode-mutation,0.9908024237100923,1.4922208625222895,1.0008791524574863,0.0
8,EarlyOtherwiseBranch,advanced-peeling;gep-const-evaluation;global-outlining;layout-fsprofile-loader,1.0072751750684081,1.280905702582127,0.9989161854188343,0.0
9,,cgp-ext-ld-promotion;demotion;ifcvt-triangle-false;licm-promotion;loop-level-heuristics;mr-partial-inlining;nounwind-inference;peephole;post-ra;vector-combine,0.9832805472342839,1.360923327403745,1.0014093606913683,0.0
10,ImpossiblePredicates;MatchBranchSimplification;UnreachableEnumBranching,constant-hoisting;partial-inlining;replace-with-vec-lib;separate-const-offset-from-gep,1.0900953315600375,1.204525923541285,0.9981389858693611,0.0
11,InstSimplify-after-simplifycfg;SingleUseConsts,gep-const-evaluation;loop-level-heuristics;nofree-inference;ondemand-mds-loading;preinline;sample-loader-inlining;whole-program-visibility,1.0999471738169244,1.2706629147139583,0.9989034402393726,0.0
12,,bitcode-version-upgrade;early-ifcvt;ifcvt-diamond;ifcvt-triangle-false;lsr;machine-dce;machine-sink;partial-inlining;partial-libcall-inlining;promote-alloca-to-vector,1.06462501455614,1.173884002508776,0.9985712863225719,0.0
13,EnumSizeOpt;UnreachableEnumBranching,cgp-select2branch;copyprop;non-allocatable-phys-copy-opt;phi-elim-edge-splitting;ra-fsprofile-loader;replace-with-vec-lib,1.100927894630682,1.464128145207618,0.9996039522867423,0.0
14,,cfi-fixup;cgdata-for-merging;cgp-store-extract;non-allocatable-phys-copy-opt;ra-fsprofile-loader;whole-program-visibility,1.0001405288026668,0.9338534969973104,1.0000000000000002,0.0
15,ImpossiblePredicates;InstSimplify-before-inline,copyprop;demotion;ifcvt-triangle;memop-opt;nofree-inference;sample-loader-inlining;vector-combine,1.1798694631701887,2.0657723583412797,0.9988777743247773,0.0
16,InstSimplify-after-simplifycfg;InstSimplify-before-inline,block-placement;demotion;ifcvt-triangle;loop-idiom-vectorize-all;ra-fsprofile-loader;vp;whole-program-visibility,1.0837847295427943,1.2284397269603904,0.9938074491149088,0.0
17,GVN;Inline;InstSimplify-after-simplifycfg;UnreachableEnumBranching,adv-copy-opt;demotion;ifcvt-simple-false;mergeicmps;ondemand-mds-loading;thinlto-funcattrs,1.2658185533382738,1.724836214905201,1.002035511154961,0.0
18,EarlyOtherwiseBranch;GVN,dfa-sched;early-taildup;licm-promotion;mr-partial-inlining;preheader-prot,0.9918599460384526,1.3760440835660663,0.9968392759188228,0.0
19,ForceInline;JumpThreading;MatchBranchSimplification,ifcvt-diamond;ifcvt-triangle-false;layout-fsprofile-loader;machine-cse;machine-sink;non-allocatable-phys-copy-opt;whole-program-visibility,1.0812504436475043,1.43774442106137,0.9998841156169846,0.0
20,ForceInline;ReferencePropagation;ScalarReplacementOfAggregates;UnreachablePropagation,block-placement;demotion;ifcvt-triangle;last-run-tracking;mergeicmps;phi-elim-edge-splitting;select-optimize;vp,0.9892251609010351,1.590792744454228,0.9928182699967327,1.077
21,,cgp-branch-opts;cgp-gc-opts;dfa-sched;gep-const-evaluation;global-outlining;non-allocatable-phys-copy-opt,1.0230556107448165,0.9777978723674037,1.0000000000000002,1.077
22,ReferencePropagation,adv-copy-opt;cgp-store-extract;early-ifcvt;global-outlining;ifcvt-simple-false,0.9928018231720868,1.120199248141664,0.9989541750098841,1.077
23,CopyProp;UnreachableEnumBranching,ifcvt-triangle-rev;ondemand-mds-loading;partial-libcall-inlining;post-ra;preheader-prot;ssc,1.056614156394571,1.1398306680812147,0.9989542585733615,1.077
24,ImpossiblePredicates,,0.9905708965571886,1.089673734463883,0.9993112859821192,1.077
25,GVN;UnreachablePropagation,cgp-ext-ld-promotion;cgp-store-extract;i2p-p2i-opt;loop-idiom-vectorize-bytecmp;ssc,1.0105668215183454,1.3246956424624472,0.9994384875465641,1.077
26,,complex-addr-modes;gep-const-evaluation;ifcvt-triangle-rev;machine-sink,0.9889873192292834,1.1117144131665855,0.9996428890277659,1.077
27,ScalarReplacementOfAggregates,cfi-fixup;cgp-store-extract;loop-idiom-vectorize-all;peephole;select-optimize;type-promotion,0.9678180863586662,1.1389841974319526,1.0027536556143057,1.077
28,GVN;ImpossiblePredicates,cgp-branch-opts;cgp-delete-phis;cleanups;ifcvt-triangle;peephole;preheader-prot;vector-combine,1.1000889798989208,1.2594585085731693,1.0018712816313595,1.077
29,EnumSizeOpt;UnreachableEnumBranching,adv-copy-opt;block-placement;cgp-gc-opts;loop-level-heuristics;machine-licm;machine-sink;postra-machine-licm;replace-with-vec-lib,0.9487357183328743,1.0472219017606121,0.9922489741538512,1.077
30,,loop-idiom-vectorize-bytecmp;lsr;nofree-inference;phi-elim-edge-splitting;strictnode-mutation,0.9889152938770491,0.901816523471148,0.9992081793948308,1.077
31,EarlyOtherwiseBranch;EnumSizeOpt;Inline,cgp-store-extract;copyprop;demotion;icp;ifcvt-simple;replace-with-vec-lib;tail-duplicate;whole-program-visibility,1.0266129375793926,2.4604147803251517,1.0024445020997992,1.077
32,DestinationPropagation;MatchBranchSimplification;UnreachablePropagation,early-ifcvt;last-run-tracking;loop-idiom-vectorize-all;memop-opt;ondemand-mds-loading;tail-duplicate,1.0571036775213805,1.2766460340222303,0.9979990223906466,1.077
33,EarlyOtherwiseBranch,binop-extract-shuffle;copyprop;icp;ifcvt-diamond;interleaved-load-combine;lftr;loop-idiom-vectorize-bytecmp;phi-elim-edge-splitting;strictnode-mutation,0.9995877649981617,1.7978922290940766,0.9993488015727309,1.077
34,,bitcode-version-upgrade;cfi-fixup;dfa-sched;ifcvt-diamond;ifcvt-triangle-rev;mr-partial-inlining;nofree-inference;preinline,1.008739292849899,0.9150030282162812,1.0000000000000002,1.077
35,ReferencePropagation,cgp;last-run-tracking;lftr;machine-cse;preheader-prot;preinline,1.0613263813920746,1.1996720211570258,0.999730469461194,1.077
36,EnumSizeOpt,bitcode-version-upgrade;cfi-fixup;cgp-ext-ld-promotion;ifcvt-simple-false;loop-idiom-vectorize-bytecmp;machine-sink;replace-with-vec-lib;spill-fusing;vector-combine,0.9749809594282931,1.289525717132872,0.9995150222394347,1.077
37,ForceInline;InstSimplify-before-inline;UnreachablePropagation,mr-partial-inlining;non-allocatable-phys-copy-opt;ssc,1.0020425733182823,1.234091119575431,0.9982152884593269,1.077
38,EnumSizeOpt;JumpThreading;ReferencePropagation;UnreachableEnumBranching,bitcode-version-upgrade;cgp-delete-phis;ondemand-mds-loading;type-promotion,0.9878103869020013,1.331831947124295,0.9983038948685916,1.077
39,GVN,cgp;cgp-delete-phis;memop-opt;partial-inlining;spill-fusing,1.1647535952493056,1.209006828921631,1.0008797180481441,1.077
40,CopyProp;MatchBranchSimplification,2addr-hack;binop-extract-shuffle;demotion;last-run-tracking;peephole,1.044776969209007,1.3046717420731384,1.0018840568545562,1.149
41,,block-placement;cgp-gc-opts;cgp-store-extract;ifcvt-triangle-rev;loop-idiom-vectorize-all;separate-const-offset-from-gep,0.9970415565942796,0.9858662568564347,0.9948984146823616,1.149
42,UnreachablePropagation,auto-upgrade-debug-info;cgdata-for-merging;cleanups;early-ifcvt;i2p-p2i-opt;ifcvt-diamond;last-run-tracking;loop-idiom-vectorize-bytecmp;mergeicmps;partial-inlining,1.0032723802293728,0.989135734788253,0.9996808961864813,1.149
43,CopyProp;DestinationPropagation,cgp-branch-opts;global-outlining;last-run-tracking;lsr;partial-inlining;tail-duplicate,0.9717978162220879,1.0859663993434667,0.9971838406179891,1.149
44,MatchBranchSimplification;ReferencePropagation,constant-hoisting;ifcvt-simple-false;ifcvt-triangle;ifcvt-triangle-rev;machine-dce;post-ra,0.9507888330690444,1.533147402843739,0.9988901767628264,1.149
45,EarlyOtherwiseBranch;InstSimplify-after-simplifycfg;MatchBranchSimplification,cgp-select2branch;early-ifcvt;gep-const-evaluation;i2p-p2i-opt;machine-licm;machine-sink;postra-machine-sink;select-optimize,1.210828624729392,1.4362755271565735,0.9974513344092807,1.149
46,SingleUseConsts,advanced-peeling;bitcode-version-upgrade;ifcvt-simple;ifcvt-triangle-rev;layout-fsprofile-loader;machine-cse;partial-inlining;postra-machine-sink,1.004202311103515,1.2928800691051086,0.999884543328006,1.149
47,JumpThreading,cgp-delete-phis;ifcvt-diamond;non-allocatable-phys-copy-opt;ondemand-mds-loading;preheader-prot;select-optimize,1.0094164125129825,1.019697866018831,1.0006886957995595,1.149
