runtime_n,compile_time_n,size_n
0.5032054875501041,1.400113442422563,0.9854706660456305
0.5352606195429287,1.5158171934779485,0.9842772829142417
0.5389229825888723,1.3819953129399605,0.9862381039876335
0.5452595873030716,2.2415011869331583,0.983085443815877
0.5510621362883723,1.207886058285652,0.9863896655233839
0.5633008130874972,2.146043854358245,0.984215630976528
0.5659182083716747,1.3704883869295739,0.9852199779326251
0.5698044741506235,1.8741036004122338,0.983374059864006
0.574699698988296,1.0298344552487122,0.9892497867729277
0.5752985864908735,1.9356518154344342,0.9824837619804995
0.6261513403516653,1.1379564612480357,0.9872832165613339
0.6268501952773377,1.4861360074875212,0.983939178602841
0.6404884561773034,0.9424445856345189,0.9889729538383737
0.64555841543076,2.478597017227594,0.981193536979958
0.6470762437982079,1.374021497701888,0.9852069081659063
0.6578717486260329,1.4629768882250542,0.984892785949833
0.6771162897735591,1.2678419694542276,0.9849813101511913
0.6890913297656388,1.9262709910617979,0.9827594720344895
0.709408833661594,1.9040834124449755,0.9820450485992246
0.71264070631031,1.1622667374341549,0.9855469511258828
0.7336312007569966,1.0304851088273037,0.986993916285385
0.7372053116302042,0.8790222046558139,0.9934836282360964
0.7446387621932404,1.6465735949790798,0.983813279053309
0.7499886572889701,1.0898505191567718,0.9851950014959835
0.7786695227026647,1.6385159031404375,0.9833487763252541
0.7823365350817171,0.9671864510136926,0.9873338417888632
0.7974080016035029,1.495098816397807,0.9832989926400096
0.8244933781984654,0.921977863630171,0.9892508100835493
0.8350780850173841,2.4172393849749225,0.9817570060205594
0.8676423804761707,1.1735735102489184,0.9850064876142265
0.8968133589982678,0.9182435760801321,0.9904509323162506
0.9152711071928284,0.9212971595222241,0.989717895533621
0.9215274386434282,1.7461192351808568,0.983273951060372
0.9251911185506652,0.8763394414681206,0.9875484544204205
0.9273269633793151,0.8702523096869443,0.9932928070045403
0.9471160614972034,0.8637501656173526,0.9904067781646864
0.9760018796336153,0.8561961161005718,0.9912098597240112
0.9783532356841327,0.8189349514457621,0.9978452982681661
0.9895981646719614,1.0555434308540517,0.9863774041518482
0.9942555406597519,1.2513981902806488,0.9848809208511554
1.0181940123093574,1.1981836874201235,0.9845791744825653
1.0554863242875876,1.0209917300046676,0.9863900574827386
1.083214475066274,1.4694602883669787,0.9840266672202482
1.0892468711979388,0.9864277684827117,0.9871074009660111
1.106553863730752,1.6568810970344376,0.9828470946318318
1.1629655167765112,0.8134154134099685,0.9905900127409876
