t,disabled_mir,disabled_llvm,runtime_n,compile_time_n,size_n,hv
1,JumpThreading,cgp-ext-ld-promotion;copyprop;ifcvt-simple;promote-alloca-to-vector;thinlto-funcattrs,1.0675297294659356,1.5840134930233927,1.0009950160496601,0.0
2,CopyProp,cgp-store-extract;dfa-sched;early-taildup;global-outlining;ifcvt-simple-false;ifcvt-triangle-false;peephole;separate-const-offset-from-gep,0.9617546835106607,1.1976695306252108,1.0027662896823857,0.0
3,,block-placement;dfa-sched;i2p-p2i-opt;machine-licm;spill-fusing,0.9819367470564054,0.9937849090717891,0.9948342938606309,0.0
4,,advanced-peeling;branch-fold;cfi-fixup;cgp-branch-opts;constant-hoisting;lsr;memop-opt;mr-partial-inlining;nofree-inference,0.9882308735903307,0.9710131816472533,0.9991951350068464,0.0
5,DestinationPropagation,binop-extract-shuffle;cgp-delete-phis;machine-sink;partial-inlining;separate-const-offset-from-gep;vp,0.9865221803731296,1.030804394828007,0.9990564162269274,0.0
6,JumpThreading;MatchBranchSimplification;ReferencePropagation,cgp-store-extract;global-outlining;ssc;whole-program-visibility,1.0466566570492353,1.284774632407233,0.9993232321482435,0.0
7,EarlyOtherwiseBranch;GVN,2addr-hack;cgp;complex-addr-modes;early-taildup;ifcvt-forked-diamond;ifcvt-simple;nofree-inference;ondemand-mds-loading;peephole;preheader-prot;replace-with-vec-lib,1.055053105510028,1.36350206360706,1.0030215144461367,0.0
8,Inline;ScalarReplacementOfAggregates,bitcode-version-upgrade;block-placement;complex-addr-modes;constant-hoisting;copyprop;ifcvt-triangle;nounwind-inference;postra-machine-licm;preheader-prot;promote-alloca-to-vector;type-promotion,0.9798263365865076,1.7722418597587095,0.9989602390494545,0.0
9,EarlyOtherwiseBranch;ImpossiblePredicates;UnreachableEnumBranching,adv-copy-opt;cgp;icp;ifcvt-simple;lsr;ra-fsprofile-loader,1.0880750688316927,1.536238202431421,0.997335742124074,0.0
10,DestinationPropagation;InstSimplify-after-simplifycfg,cgdata-for-merging;complex-addr-modes;phi-elim-edge-splitting;vp,1.0036244896765953,1.2504454131095566,0.9997189419048147,0.0
