runtime_n,compile_time_n,size_n
0.8902904902451394,1.568869051293689,0.9965864954665756
0.9037971419538585,1.4075909383684782,0.9975661832310051
0.9145570088674552,1.332014812003651,0.9982536945438392
0.9261962247869925,1.6275286479524798,0.9959001323771168
0.9307613471982734,1.5401436645690236,0.9965864954665756
0.9402571333938627,1.2760277848726123,0.999106857766688
0.944788858569701,1.342786841316467,0.9973243551758171
0.9448453197446189,1.2919313443307125,0.9969043380273349
0.9495023615559823,1.2225651926510268,0.9975913932039521
0.960003571132232,1.2038636919096664,0.9975913932039521
0.9615479342113582,1.2258831171482907,0.9975786613537192
0.9623705212054194,1.195143070386009,0.9979480170023527
0.9647353263480271,1.1392260532138319,0.9982789218912138
0.9662873014280607,1.1600632153254686,0.9982661812663339
0.9773298016509009,1.1001146057274933,0.9994892812548669
0.979382939485899,1.1340430116446942,0.9986230462912364
0.9817895487500496,1.080984675678572,0.9989541750098841
0.9826294520819303,1.0538780787976478,0.9993240399454125
0.9842102135414605,1.0731541726965337,0.9993112859821192
0.9950952814864706,1.056738202671443,0.9993112859821192
0.9963095756903448,1.0176967634040814,1.0005356664583513
1.0,1.0,1.0000000000000002
1.0326895675454741,1.7774981348572856,0.9957473448838493
