runtime_n,compile_time_n,size_n
0.8611323274431194,1.74526519907625,0.9962679011273837
0.8757781025646442,2.4377469547003408,0.9940976925738475
0.8775216035518525,2.260490318555598,0.9946812544714555
0.8824497760114435,1.8744343431231625,0.9952651602322674
0.8849232325199883,2.1449463157578843,0.9947828134422124
0.8865495817221347,1.8142410155391984,0.9948967975494853
0.8870027582775459,2.179907313764195,0.9946685610581367
0.8875351152796538,1.3801084426623034,0.994578157566547
0.9026138495308121,1.2743134249926722,0.9947558355953549
0.9085316842229602,1.3717581302778066,0.9922237563816263
0.916422257448789,1.152901368724906,0.9976425662292344
0.9282543182283638,1.3522554424678184,0.9922870739161412
0.9288063421466813,1.2775748593869858,0.9918058873196217
0.9340095039506459,1.266533641229146,0.9952636095659423
0.9358017796151523,1.1618099281657006,0.996713721772302
0.9364256613042925,1.1719165695307643,0.9959495339710903
0.9372802183096557,1.0911685457371942,0.9974627860088255
0.9425060467400426,1.2350112636933859,0.995847855887966
0.9473812186341892,1.0711202364371435,0.9964970064369343
0.9511100721857485,1.0399180260524308,1.001820126939497
0.9568664100885881,1.0235868349715498,0.9968137976776549
0.9640897177120819,0.9968633294045217,0.9997829275675068
0.9705700216194939,0.99671779915097,0.999387758359297
0.9735803794157525,0.993118129939131,0.9994387377767271
0.9741545375104853,0.9124613585870792,0.9978073548057453
0.9897515025623888,0.8828434403895987,1.0031374749703466
1.0005621560037408,0.9003241139455137,0.9984950323312966
