mir_pass,llvm_pass,y00_mean,y10_mean,y01_mean,y11_mean,delta,interaction_ratio,interaction_pct,mir_drop_pct,llvm_drop_pct,joint_drop_pct,ci_low,ci_high,p_value,n_y00,n_y10,n_y01,n_y11,variant_count,variants_used,abs_delta,interaction_rank,effect_level,p_adj,significant,crosses_zero,interaction_type
DeadStoreElimination-final,cgp-ext-ld-promotion,10.230281719475963,9.27011723982871,9.815658755582636,11.281405752990496,-0.23773301051054418,0.7884131610232326,-21.158683897676745,-9.385513576027261,-4.052898788739956,10.274634290016182,-0.2797356892963927,-0.19524598151250752,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.23773301051054418,1,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,copyprop,10.230281719475963,9.27011723982871,9.817066411167994,11.279466173198808,-0.23741766969333233,0.7886618190776866,-21.133818092231337,-9.385513576027261,-4.0391390935139775,10.25567508786638,-0.27403848782866996,-0.20106434763187353,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.23741766969333233,2,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,cleanups,10.230281719475963,9.27011723982871,9.936214106227412,11.39006075959581,-0.23511112983757076,0.7904829985001594,-20.951700149984063,-9.385513576027261,-2.8744820652271574,11.336726318219693,-0.2712212075069086,-0.2015984561022337,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.23511112983757076,3,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,cgp-store-extract,10.230281719475963,9.27011723982871,9.8291862253349,11.25197149636332,-0.2337433029107372,0.7915649822452677,-20.84350177547323,-9.385513576027261,-3.9206690992436233,9.986917319611145,-0.2663524557916611,-0.20174668946050664,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.2337433029107372,4,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,demotion,10.230281719475963,9.27011723982871,9.971632137590321,11.381479339333765,-0.2307992308859934,0.7938988404027807,-20.61011595972193,-9.385513576027261,-2.52827428391571,11.252843777177745,-0.2705794692876915,-0.19297693898222132,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.2307992308859934,5,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,ifcvt-simple,10.230281719475963,9.27011723982871,9.824582056211261,11.101374042582597,-0.22073736165133173,0.8019272694883957,-19.807273051160436,-9.385513576027261,-3.965674400660435,8.514841985712751,-0.25637539805399623,-0.18548373956527303,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.22073736165133173,6,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,tail-duplicate,10.230281719475963,9.27011723982871,9.743011968323852,11.00886694566231,-0.22070681862664232,0.80195176314684,-19.804823685316,-9.385513576027261,-4.763014006002065,7.610594190227538,-0.25453518440912243,-0.18626342540174315,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.22070681862664232,7,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,machine-cse,10.230281719475963,9.27011723982871,9.905740925323764,11.185023214632922,-0.2200172813559671,0.8025049294692941,-19.74950705307059,-9.385513576027261,-3.1723544184941943,9.332504434744603,-0.2575177817996172,-0.18230681292748294,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.2200172813559671,8,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,complex-addr-modes,10.230281719475963,9.27011723982871,9.966705551336524,11.239932848240528,-0.218778868315616,0.8034993776806154,-19.65006223193846,-9.385513576027261,-2.5764311811438567,9.869240715457872,-0.2506834939520629,-0.18621815381385373,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.218778868315616,9,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,peephole,10.230281719475963,9.27011723982871,10.013161998493304,11.265965516274607,-0.21644194360593194,0.805379290982906,-19.462070901709406,-9.385513576027261,-2.1223239685502993,10.123707491133471,-0.2516393348688304,-0.18043587877279904,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.21644194360593194,10,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,ra-fsprofile-loader,10.230281719475963,9.27011723982871,9.891385786448492,11.125936322909064,-0.21617082400108067,0.8055976747007485,-19.44023252992515,-9.385513576027261,-3.3126744924560136,8.754935865822677,-0.2518572239676362,-0.17950146664944688,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.21617082400108067,11,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,i2p-p2i-opt,10.230281719475963,9.27011723982871,9.905145057338958,11.120522522367345,-0.21429404365320104,0.8071110242530676,-19.28889757469324,-9.385513576027261,-3.17817896957836,8.702016496736164,-0.24611825954132813,-0.1829345984664242,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.21429404365320104,12,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,vp,10.230281719475963,9.27011723982871,10.02892364134,11.258706553250295,-0.21422455430194365,0.8071671118232575,-19.283288817674247,-9.385513576027261,-1.9682554562757026,10.052751839829233,-0.254142005632574,-0.1746712994524756,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.21422455430194365,13,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,partial-libcall-inlining,10.230281719475963,9.27011723982871,10.017416787821492,11.217357250104758,-0.21169316774853675,0.8092129521103111,-19.078704788968892,-9.385513576027261,-2.080733820352443,9.648566458826302,-0.2460419286110566,-0.17792852007040164,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.21169316774853675,14,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,nofree-inference,10.230281719475963,9.27011723982871,9.996689096139251,11.18372697460207,-0.2107619166824195,0.809966883529913,-19.0033116470087,-9.385513576027261,-2.2833449727196475,9.319833815631707,-0.25138644813324323,-0.17004120551275165,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.2107619166824195,15,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,mr-partial-inlining,10.230281719475963,9.27011723982871,9.924596061642774,11.078648078015137,-0.20855962400552075,0.8117526333161256,-18.824736668387445,-9.385513576027261,-2.988047311065134,8.29269791196554,-0.2435669955080265,-0.17398093723510422,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.20855962400552075,16,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,nounwind-inference,10.230281719475963,9.27011723982871,9.914352892705681,11.066307386516009,-0.20847771871422016,0.8118191228749074,-18.818087712509257,-9.385513576027261,-3.088173282352824,8.172068863445435,-0.2447488597202994,-0.1728880913679312,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.20847771871422016,17,extreme,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,sample-loader-inlining,10.230281719475963,9.27011723982871,10.020478761478067,11.141927401367527,-0.20464045212895332,0.8149402737826277,-18.505972621737232,-9.385513576027261,-2.050803328304074,8.911247088689777,-0.23482272472245383,-0.1745895906391501,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.20464045212895332,18,strong,7.693936503656948e-05,True,False,negative_interaction
DeadStoreElimination-final,constant-hoisting,10.230281719475963,9.27011723982871,9.879508540717802,10.978406698363763,-0.20402363984967642,0.8154430940072768,-18.455690599272323,-9.385513576027261,-3.42877340406349,7.312848261681326,-0.24029899087128131,-0.1661693483960015,3.999920001599968e-05,60,20,20,20,2,"easy_case,mir_dependent_case",0.20402363984967642,19,strong,7.693936503656948e-05,True,False,negative_interaction
